Date,Open,High,Low,Close,Adj Close,Volume
2018-07-11,10.900000,11.060000,10.670000,10.670000,10.670000,1599800
2018-07-12,10.810000,11.120000,10.760000,11.090000,11.090000,2410700
2018-07-13,11.080000,11.320000,10.940000,11.210000,11.210000,2337700
2018-07-16,11.500000,12.580000,11.470000,12.510000,12.510000,8036400
2018-07-17,12.600000,13.740000,12.580000,12.890000,12.890000,10684200
2018-07-18,13.180000,13.570000,12.900000,13.220000,13.220000,4859900
2018-07-19,13.090000,13.090000,12.510000,12.900000,12.900000,3898700
2018-07-20,13.600000,14.030000,13.370000,13.560000,13.560000,6384100
2018-07-23,13.560000,13.780000,13.120000,13.600000,13.600000,3196800
2018-07-24,13.980000,14.100000,13.810000,13.900000,13.900000,3396600
2018-07-25,14.040000,14.830000,13.990000,14.830000,14.830000,4969900
2018-07-26,14.720000,14.950000,14.400000,14.630000,14.630000,3061900
2018-07-27,14.720000,14.950000,14.700000,14.800000,14.800000,2723200
2018-07-30,14.900000,15.000000,14.280000,14.450000,14.450000,2686000
2018-07-31,14.450000,14.450000,13.720000,13.810000,13.810000,3348300
2018-08-01,13.750000,13.960000,13.250000,13.700000,13.700000,3897400
2018-08-02,13.800000,14.100000,13.260000,13.600000,13.600000,5960600
2018-08-03,13.700000,14.630000,13.660000,14.440000,14.440000,5619100
2018-08-06,14.550000,14.880000,14.300000,14.360000,14.360000,3812200
2018-08-07,14.570000,14.790000,13.910000,13.990000,13.990000,3865900
2018-08-08,13.870000,14.240000,13.300000,13.390000,13.390000,3673700
2018-08-09,13.580000,13.630000,12.830000,13.050000,13.050000,4858600
2018-08-10,12.900000,12.900000,12.100000,12.310000,12.310000,3489300
2018-08-13,12.100000,12.410000,11.760000,12.410000,12.410000,5154700
2018-08-14,12.750000,12.770000,12.180000,12.480000,12.480000,3278600
2018-08-15,12.090000,12.690000,12.000000,12.620000,12.620000,3496300
2018-08-16,12.800000,13.120000,12.480000,12.550000,12.550000,4188100
2018-08-17,12.250000,12.440000,12.110000,12.160000,12.160000,2289500
2018-08-20,12.280000,12.450000,12.020000,12.360000,12.360000,3030000
2018-08-21,12.210000,12.270000,11.060000,11.140000,11.140000,8217300
2018-08-22,11.040000,11.290000,10.660000,11.250000,11.250000,6187500
2018-08-23,11.360000,11.550000,10.630000,10.630000,10.630000,8018800
2018-08-24,10.950000,11.090000,10.350000,10.390000,10.390000,7585700
2018-08-27,10.560000,10.890000,10.270000,10.770000,10.770000,6590300
2018-08-28,10.660000,10.880000,10.400000,10.560000,10.560000,4461700
2018-08-29,10.650000,11.300000,10.550000,11.220000,11.220000,5942800
2018-08-30,11.000000,11.090000,10.710000,10.880000,10.880000,4923200
2018-08-31,10.930000,11.300000,10.820000,11.210000,11.210000,5010200
2018-09-03,11.040000,11.150000,10.820000,10.860000,10.860000,2831500
2018-09-04,10.850000,11.050000,10.120000,10.120000,10.120000,7315300
2018-09-05,10.170000,10.270000,10.000000,10.020000,10.020000,4313800
2018-09-06,10.240000,10.290000,9.710000,10.040000,10.040000,8148100
2018-09-10,10.480000,10.540000,9.970000,10.120000,10.120000,6315800
2018-09-11,9.880000,9.940000,9.580000,9.610000,9.610000,5752800
2018-09-12,9.740000,9.840000,9.580000,9.620000,9.620000,4576100
2018-09-13,9.710000,9.740000,9.250000,9.310000,9.310000,4776000
2018-09-14,9.350000,9.520000,9.190000,9.330000,9.330000,5942200
2018-09-17,9.300000,10.200000,9.180000,10.010000,10.010000,9119000
2018-09-18,10.150000,10.500000,10.060000,10.310000,10.310000,5820600
2018-09-19,10.310000,10.700000,10.040000,10.500000,10.500000,6453900
2018-09-20,10.760000,11.100000,10.720000,11.090000,11.090000,8249100
2018-09-21,11.200000,11.600000,11.150000,11.410000,11.410000,6477400
2018-09-24,11.160000,11.430000,10.630000,10.680000,10.680000,6735600
2018-09-25,10.030000,10.880000,10.030000,10.750000,10.750000,7944300
2018-09-26,10.750000,11.160000,10.730000,10.900000,10.900000,5865400
2018-09-27,11.000000,11.600000,10.960000,11.600000,11.600000,6925400
2018-09-28,11.370000,11.580000,10.950000,11.050000,11.050000,6237200
2018-10-01,11.160000,11.360000,10.570000,10.610000,10.610000,5657100
2018-10-02,11.210000,11.510000,11.120000,11.490000,11.490000,7612300
2018-10-03,13.000000,13.140000,12.000000,12.250000,12.250000,10023400
2018-10-04,12.000000,12.330000,11.660000,12.150000,12.150000,9102400
2018-10-05,12.500000,12.600000,12.100000,12.400000,12.400000,5839300
2018-10-08,13.700000,14.720000,13.370000,14.720000,14.720000,11899400
2018-10-09,14.640000,15.080000,14.150000,14.830000,14.830000,9318600
2018-10-10,14.450000,14.450000,13.160000,13.300000,13.300000,11892000
2018-10-11,13.800000,14.050000,13.300000,13.540000,13.540000,9601800
2018-10-15,14.000000,14.460000,13.450000,14.090000,14.090000,12645000
2018-10-16,14.550000,16.150000,14.450000,15.900000,15.900000,13492600
2018-10-17,15.530000,16.969999,15.520000,16.250000,16.250000,14488200
2018-10-18,16.150000,16.820000,16.010000,16.180000,16.180000,10856600
2018-10-19,16.549999,16.790001,15.900000,16.209999,16.209999,8905700
2018-10-22,16.559999,16.780001,16.320000,16.600000,16.600000,6175600
2018-10-23,16.200001,16.620001,16.100000,16.559999,16.559999,5092300
2018-10-24,16.430000,16.670000,15.860000,15.940000,15.940000,5539900
2018-10-25,16.150000,16.780001,16.070000,16.450001,16.450001,5901100
2018-10-26,16.600000,18.209999,16.530001,18.209999,18.209999,11058100
2018-10-29,17.440001,17.750000,16.740000,17.030001,17.030001,15343300
2018-10-30,17.379999,18.410000,17.030001,18.410000,18.410000,9228300
2018-10-31,18.250000,18.889999,17.700001,18.400000,18.400000,11669900
2018-11-01,18.010000,19.250000,18.010000,19.250000,19.250000,9640000
2018-11-05,19.350000,20.410000,18.650000,20.400000,20.400000,8912100
2018-11-06,19.900000,21.270000,19.540001,20.510000,20.510000,11511100
2018-11-07,20.900000,21.120001,19.920000,20.200001,20.200001,7972600
2018-11-08,20.410000,20.540001,19.490000,19.770000,19.770000,6390800
2018-11-09,19.760000,20.059999,19.010000,19.940001,19.940001,9087200
2018-11-12,20.070000,20.389999,19.549999,19.600000,19.600000,5920700
2018-11-13,19.750000,20.010000,19.110001,19.549999,19.549999,6111000
2018-11-14,19.450001,20.150000,19.450001,20.150000,20.150000,5254100
2018-11-16,20.400000,20.500000,19.870001,20.209999,20.209999,5054900
2018-11-19,20.090000,20.590000,20.000000,20.139999,20.139999,3211600
2018-11-21,19.969999,21.240000,19.690001,21.020000,21.020000,5981200
2018-11-22,21.000000,22.100000,20.910000,22.080000,22.080000,4525800
2018-11-23,22.150000,22.650000,21.700001,21.900000,21.900000,5564900
2018-11-26,22.170000,22.290001,20.030001,20.250000,20.250000,6852400
2018-11-27,20.670000,20.830000,20.250000,20.600000,20.600000,4125600
2018-11-28,20.520000,21.330000,20.469999,20.900000,20.900000,4424800
2018-11-29,20.820000,21.500000,20.660000,21.350000,21.350000,3303700
2018-11-30,21.150000,21.750000,20.959999,21.600000,21.600000,3455800
2018-12-03,21.900000,22.070000,21.139999,21.350000,21.350000,3526300
2018-12-04,21.440001,21.590000,20.440001,20.459999,20.459999,3794700
2018-12-05,20.620001,20.889999,20.160000,20.850000,20.850000,2165600
2018-12-06,20.500000,20.590000,20.139999,20.410000,20.410000,3082700
2018-12-07,20.309999,20.389999,19.549999,19.809999,19.809999,3827600
2018-12-10,19.799999,20.000000,18.400000,18.400000,18.400000,5824600
2018-12-11,18.910000,20.799999,18.299999,20.799999,20.799999,9331600
2018-12-12,21.000000,21.080000,20.090000,20.900000,20.900000,6520300
2018-12-13,20.900000,22.000000,20.290001,22.000000,22.000000,9671700
2018-12-14,21.590000,23.740000,21.510000,23.650000,23.650000,10677000
2018-12-17,22.959999,24.750000,22.490000,23.690001,23.690001,10816700
2018-12-18,23.549999,25.639999,23.299999,25.120001,25.120001,8311900
2018-12-19,25.750000,26.129999,24.590000,24.590000,24.590000,8169400
2018-12-20,25.170000,25.709999,24.660000,25.379999,25.379999,6678200
2018-12-21,25.209999,25.770000,24.559999,24.740000,24.740000,4033800
2018-12-26,24.700001,25.299999,24.410000,24.500000,24.500000,2392200
2018-12-27,24.690001,25.500000,24.020000,24.420000,24.420000,5824100
2018-12-28,24.700001,25.139999,24.500000,25.100000,25.100000,2603000
2019-01-02,25.080000,25.620001,24.950001,25.450001,25.450001,3736100
2019-01-03,25.389999,25.830000,24.690001,25.629999,25.629999,3623200
2019-01-04,25.660000,25.860001,24.770000,25.000000,25.000000,3172700
2019-01-07,24.760000,25.150000,23.850000,23.900000,23.900000,2755900
2019-01-08,24.299999,24.400000,22.740000,23.590000,23.590000,4289800
2019-01-09,23.700001,24.129999,23.459999,23.480000,23.480000,2974000
2019-01-10,23.190001,23.709999,22.990000,23.250000,23.250000,2709700
2019-01-11,23.500000,24.959999,23.440001,24.959999,24.959999,6380700
2019-01-14,24.830000,25.400000,24.379999,25.160000,25.160000,3737800
2019-01-15,25.299999,25.500000,24.370001,24.370001,24.370001,2483900
2019-01-16,24.350000,24.650000,23.750000,23.889999,23.889999,2485800
2019-01-17,24.250000,24.480000,23.930000,24.020000,24.020000,2703900
2019-01-18,24.410000,25.080000,24.100000,24.209999,24.209999,3866600
2019-01-21,23.950001,24.139999,23.500000,23.620001,23.620001,2372000
2019-01-22,23.570000,23.959999,22.809999,22.809999,22.809999,3404500
2019-01-23,23.150000,23.350000,22.690001,23.209999,23.209999,2937700
2019-01-24,23.209999,23.600000,23.150000,23.430000,23.430000,2558000
2019-01-28,22.780001,23.410000,22.510000,23.170000,23.170000,2998500
2019-01-29,23.500000,23.540001,23.000000,23.049999,23.049999,2059200
2019-01-30,23.350000,24.219999,23.320000,24.059999,24.059999,2853500
2019-01-31,24.500000,25.180000,24.139999,24.719999,24.719999,4457600
2019-02-01,24.590000,25.049999,24.430000,24.920000,24.920000,2604600
2019-02-04,24.799999,27.000000,24.760000,26.980000,26.980000,5858700
2019-02-05,27.490000,28.139999,27.200001,27.590000,27.590000,5636400
2019-02-06,27.110001,27.799999,26.680000,26.790001,26.790001,3337500
2019-02-07,27.000000,27.330000,25.879999,26.360001,26.360001,2341100
2019-02-08,26.469999,27.150000,25.430000,27.030001,27.030001,2410000
2019-02-11,27.320000,28.139999,27.059999,27.820000,27.820000,3060000
2019-02-12,28.150000,28.590000,27.670000,28.540001,28.540001,3528600
2019-02-13,28.570000,28.889999,28.000000,28.650000,28.650000,2446500
2019-02-14,28.510000,28.639999,27.400000,28.500000,28.500000,3945200
2019-02-15,28.629999,28.980000,28.129999,28.910000,28.910000,2865100
2019-02-18,28.620001,28.740000,28.040001,28.260000,28.260000,1439100
2019-02-19,28.520000,28.629999,28.010000,28.020000,28.020000,2032200
2019-02-20,28.280001,28.830000,27.910000,28.250000,28.250000,2850700
2019-02-21,28.200001,28.650000,26.090000,27.299999,27.299999,6764200
2019-02-22,27.500000,27.830000,26.950001,27.600000,27.600000,2553200
2019-02-25,27.799999,27.959999,27.000000,27.000000,27.000000,1909800
2019-02-26,27.000000,27.940001,26.600000,27.500000,27.500000,2680700
2019-02-27,27.700001,27.900000,27.010000,27.299999,27.299999,1612100
2019-02-28,27.879999,28.049999,26.360001,26.660000,26.660000,2283600
2019-03-01,26.959999,27.080000,25.790001,26.420000,26.420000,1939800
2019-03-06,26.629999,26.889999,26.160000,26.400000,26.400000,1465500
2019-03-07,26.389999,27.030001,26.110001,26.629999,26.629999,1864200
2019-03-08,26.500000,27.370001,25.700001,27.049999,27.049999,2732100
2019-03-11,26.190001,27.219999,25.920000,26.350000,26.350000,5911100
2019-03-12,26.350000,26.950001,25.809999,26.549999,26.549999,4000100
2019-03-13,26.590000,27.809999,26.160000,27.430000,27.430000,4218300
2019-03-14,27.570000,27.700001,26.700001,26.799999,26.799999,2867100
2019-03-15,26.950001,27.799999,26.830000,27.600000,27.600000,3106500
2019-03-18,27.660000,28.969999,27.660000,28.860001,28.860001,3577100
2019-03-19,29.030001,30.770000,28.910000,30.420000,30.420000,5948800
2019-03-20,30.400000,31.700001,30.400000,30.690001,30.690001,5165900
2019-03-21,31.270000,31.490000,28.930000,29.150000,29.150000,4522600
2019-03-22,28.530001,28.799999,27.030001,27.260000,27.260000,4229900
2019-03-25,27.500000,28.340000,26.809999,27.639999,27.639999,3612000
2019-03-26,28.120001,28.340000,27.459999,27.549999,27.549999,2460900
2019-03-27,27.340000,27.340000,25.010000,25.150000,25.150000,5728500
2019-03-28,25.690001,25.830000,24.440001,25.610001,25.610001,5025500
2019-03-29,26.170000,26.799999,25.580000,25.900000,25.900000,2997100
2019-04-01,26.430000,26.709999,25.549999,25.650000,25.650000,2565600
2019-04-02,25.850000,26.100000,24.930000,25.320000,25.320000,2367700
2019-04-03,25.400000,25.700001,24.870001,25.400000,25.400000,2147500
2019-04-04,25.200001,25.799999,24.799999,25.700001,25.700001,2157800
2019-04-05,25.799999,25.980000,25.110001,25.379999,25.379999,2661900
2019-04-08,25.379999,25.510000,24.070000,24.200001,24.200001,3033100
2019-04-09,23.889999,23.930000,23.270000,23.700001,23.700001,3785700
2019-04-10,23.920000,24.879999,23.719999,24.240000,24.240000,5472200
2019-04-11,24.320000,24.590000,23.000000,23.400000,23.400000,5680200
2019-04-12,23.000000,23.830000,22.809999,23.250000,23.250000,5301200
2019-04-15,23.520000,23.879999,22.400000,22.700001,22.700001,2276800
2019-04-16,22.700001,23.260000,22.200001,22.730000,22.730000,2504300
2019-04-17,22.760000,23.040001,21.809999,21.920000,21.920000,3693500
2019-04-18,21.980000,24.150000,21.980000,23.799999,23.799999,4921000
2019-04-22,23.799999,23.809999,22.910000,23.110001,23.110001,2096600
2019-04-23,23.129999,24.480000,23.129999,23.889999,23.889999,3303700
2019-04-24,24.000000,24.799999,22.910000,23.129999,23.129999,3756400
2019-04-25,22.969999,23.770000,22.600000,23.170000,23.170000,2714000
2019-04-26,23.370001,23.500000,22.780001,23.000000,23.000000,2850300
2019-04-29,23.200001,23.440001,22.969999,23.000000,23.000000,1115700
2019-04-30,23.000000,23.219999,22.500000,22.780001,22.780001,2172600
2019-05-02,22.459999,22.559999,22.090000,22.559999,22.559999,2278500
2019-05-03,22.500000,23.900000,22.030001,23.690001,23.690001,4542700
2019-05-06,22.959999,23.700001,22.910000,23.299999,23.299999,3304900
2019-05-07,23.200001,23.500000,22.590000,23.500000,23.500000,3899000
2019-05-08,23.459999,24.629999,23.459999,24.520000,24.520000,3850800
2019-05-09,24.180000,24.900000,23.760000,24.840000,24.840000,4075000
2019-05-10,24.700001,25.570000,24.350000,25.500000,25.500000,4122600
2019-05-13,24.950001,25.020000,23.590000,23.709999,23.709999,4150900
2019-05-14,23.799999,24.280001,22.790001,23.049999,23.049999,4475900
2019-05-15,22.889999,22.889999,21.799999,22.660000,22.660000,4360700
2019-05-16,22.200001,22.420000,20.980000,20.980000,20.980000,4839500
2019-05-17,20.500000,21.350000,20.160000,20.500000,20.500000,5224500
2019-05-20,20.490000,20.780001,20.090000,20.200001,20.200001,479500
